sent,source,effective,expires,senderName,headline,description,instruction,web,alert_title,severity_level,alert_disease,areaDesc,areaDesc_EN,circle,ISO3166,areaDetail,ISO3166_2
"2020-01-22T11:25:08+08:00","CDC","2020-01-22T11:25:08+08:00","2020-04-22T11:25:08+08:00","疾病管制署","新加坡-登革熱","新加坡近期疫情持續上升，且處流行期，第3週(1/12-1/18)新增報告408例，今年截至1/20累計報告1,100餘例，高於2017-19年同期；報告病例中有100件群聚，病毒以DENV-3為多。","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=BW1Ixhlg00cWf1GcjI_1YQ","國際重要疫情資訊","第一級:注意(Watch)","登革熱","新加坡","Singapore","1.27,103.89","SG","",""
"2020-01-22T11:19:48+08:00","CDC","2020-01-22T11:19:48+08:00","2020-04-22T11:19:48+08:00","疾病管制署","中國大陸-新型冠狀病毒肺炎","中國大陸武漢市於1/21公布，1/20新增60例確診個案，2例死亡，該市累計258例，其中15例為醫護人員，另有1例醫護人員為疑似病例。廣東省1/20公布新增13例確診個案，分布於深圳8例、珠海3例、湛江及惠州各1例，其中2例無武漢旅遊史，屬家庭群聚，另新增病例中重症4例、危重症2例；該省累計14例確診。北京市1/20公布新增3例確診個案，均具武漢旅遊史，其中1例病情危重，該市累計5例確診。上海市近2日公布2例確診個案，均具武漢旅遊史。","避免至當地所有非必要旅遊","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=JP26r9tJotHp7xp0twcKQQ","國際重要疫情資訊","第三級:警告(Warning)","嚴重特殊傳染性肺炎","中國大陸","China","34.307144,103.974609","CN","",""
"2020-01-21T11:44:42+08:00","CDC","2020-01-21T11:44:42+08:00","2020-04-21T11:44:42+08:00","疾病管制署","剛果民主共和國-不明原因死亡","剛果民主共和國傳出5例死亡，症狀包括出現皮疹、嘔吐，並伴隨發燒等；當局初步診斷已排除伊波拉病毒感染，將繼續進行疫調。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=v6sdwacV6Q8PYxPAlBVksg","國際重要疫情資訊","","","剛果民主共和國","Congo,Democratic Republic of the","-3.07,24.52","CD","",""
"2020-01-21T11:30:52+08:00","CDC","2020-01-21T11:30:52+08:00","2020-04-21T11:30:52+08:00","疾病管制署","巴西-黃熱病","巴西衛生部發布警報，自2019/7至2020/1/8累計327例疑似，其中1例確診並死亡，另猴子累計近1,100例疑似及38例死亡；由於夏季將至，且免疫覆蓋率低，當局呼籲59歲以下民眾應儘速接種疫苗。","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=rnAbCcKItH06tPqPCmEi5Q","國際重要疫情資訊","第一級:注意(Watch)","黃熱病","巴西","Brazil","-15.75,-47.95","BR","",""
"2020-01-21T11:25:30+08:00","CDC","2020-01-21T11:25:30+08:00","2020-04-21T11:25:30+08:00","疾病管制署","全球-小兒麻痺症","全球小兒麻痺症根除倡議組織(GPEI)公布上週疫情統計：巴基斯坦新增7例WPV1個案，分別來自信德省(Sindh)、旁遮普省(Punjab) 及開伯爾普什圖省(Khyber Pakhtunkhwa)，該國2019年累計135例；安哥拉、貝南、中非共和國、迦納、多哥共和國累計新增8例cVDPV2個案，2019年分別累計88例、7例、19例、12例及6例；菲律賓新增2例cVDPV2(前已掌握)，2019年累計12例。另陽性環境檢體分別為巴基斯坦檢出5件WPV1、迦納檢出6件cVDPV2、馬來西亞檢出cVDPV1及cVDPV2各1件。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=IRaiZI7NQFcsAIeOFXnoFQ","國際重要疫情資訊","","小兒麻痺症/急性無力肢體麻痺","安哥拉,貝南共和國,中非共和國,迦納共和國,馬來西亞,巴基斯坦,菲律賓,多哥","Angola,Benin,Republic of,Central African Republic,Ghana,Malaysia,Pakistan,Philippines,Togo","-12.38,17.49","AO,BJ,CF,GH,MY,PK,PH,TG","",""
"2020-01-21T11:23:28+08:00","CDC","2020-01-21T11:23:28+08:00","2020-04-21T11:23:28+08:00","疾病管制署","韓國-新型冠狀病毒肺炎","韓國於1/20確診首例武漢境外移入個案，為來自中國武漢之36歲女性，於1/18發病，1/19於仁川國際機場攔檢，另同行5人未有症狀；個案未曾造訪華南海鮮市場，亦未接觸確診個案及野生動物。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=IGuX2o6spvWndwksAs5BLg","國際重要疫情資訊","","嚴重特殊傳染性肺炎","韓國","Korea(South Korea)","36.49,127.88","KR","",""
"2020-01-21T11:22:04+08:00","CDC","2020-01-21T11:22:04+08:00","2020-04-21T11:22:04+08:00","疾病管制署","中國大陸-新型冠狀病毒肺炎","中國大陸武漢市近4日新增157例確診個案，最晚發病日為1/18。北京市及廣東省分別確診2例及1例，均有武漢旅遊史。","對當地採取加強防護","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=nL72GUyoFKCV6aseJxghRw","國際重要疫情資訊","第二級:警示(Alert)","嚴重特殊傳染性肺炎","中國大陸","China","34.307144,103.974609","CN","",""
"2020-01-20T17:04:46+08:00","CDC","2020-01-20T17:04:46+08:00","2020-04-20T17:04:46+08:00","疾病管制署","新加坡-新型冠狀病毒肺炎","新加坡於1/18報告1例疑似病例，為52歲男性，症狀為肺炎，目前病情穩定、隔離治療中，個案具武漢旅遊史，惟未曾造訪華南海鮮市場。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=239rpjAkRtwuV1gLc-AYcw","國際重要疫情資訊","","嚴重特殊傳染性肺炎","新加坡","Singapore","1.27,103.89","SG","",""
"2020-01-20T16:59:46+08:00","CDC","2020-01-20T16:59:46+08:00","2020-04-20T16:59:46+08:00","疾病管制署","日本-新型冠狀病毒肺炎","WHO於1/16公布日本確診1例武漢境外移入個案(前已掌握)。WHO表示由於全球旅遊盛行，其他國家亦可能出現病例；傳播途徑、臨床特徵及傳播規模尚不明確，感染源亦未知，呼籲做好手部與呼吸道衛生，以及食品與市場安全；另不建議實施旅遊及貿易限制。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=pnp7y7bVNsG6LUzfvDusCA","國際重要疫情資訊","","嚴重特殊傳染性肺炎","日本","Japan","34.30,138.51","JP","",""
"2020-01-20T16:54:40+08:00","CDC","2020-01-20T16:54:40+08:00","2020-04-20T16:54:40+08:00","疾病管制署","中國大陸-新型冠狀病毒肺炎","中國大陸武漢市衛生健康委員會於1/16公布，新增死亡病例1例，為69歲男性，去年12/31發病，1/4病情加重，住院時患有嚴重心肌炎，腎功能異常、多重器官功能受損嚴重等，於1/15死亡。當局1/17、1/18公布新增確診21例，發病日介於1/5-1/13，其中3例重症。","對當地採取加強防護","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=PVGonLAu9yinIm3KFgL4ww","國際重要疫情資訊","第二級:警示(Alert)","嚴重特殊傳染性肺炎","中國大陸","China","34.307144,103.974609","CN","",""
"2020-01-20T16:39:33+08:00","CDC","2020-01-20T16:39:33+08:00","2020-04-20T16:39:33+08:00","疾病管制署","泰國-新型冠狀病毒肺炎","泰國確診第2例武漢境外移入個案，為74歲中國籍女性，1/13入境曼谷機場時攔截，個案目前治療中，研判與第1例病例無關。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=TcVHvc5h5Yo2I3bzyp9a2g","國際重要疫情資訊","","嚴重特殊傳染性肺炎","泰國","Thailand","15.02,101.51","TH","",""
"2020-01-20T16:35:18+08:00","CDC","2020-01-20T16:35:18+08:00","2020-04-20T16:35:18+08:00","疾病管制署","奈及利亞、英國、新加坡-猴痘","奈及利亞近1個月新增2例確診，2019年病例總數為46例確診，1例死亡；另英國及新加坡各報告1例由奈及利亞境外移入之確診個案。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=wFRgn61tRBsR3mWIZDbsmQ","國際重要疫情資訊","","","奈及利亞,新加坡,英國","Nigeria,Singapore,United Kingdom of Great Britain and Northern Ireland","9.49,7.91","NG,SG,GB","",""
"2020-01-20T16:28:06+08:00","CDC","2020-01-20T16:28:06+08:00","2020-04-20T16:28:06+08:00","疾病管制署","菲律賓-小兒麻痺症","菲律賓衛生部1/16公布新增4例確診，皆為年齡介於2至3歲男童，分布於馬吉丹奧省(Maguindanao)2例、蘇丹古達拉省(Sultan Kudarat)及奎松市(Quezon City)各1例；自去年9月迄今已累計16例。當局近期將再次進行疫苗接種活動，並要求強化AFP個案監測。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=9wKqztvr02hV1V33vfwSmw","國際重要疫情資訊","","小兒麻痺症/急性無力肢體麻痺","菲律賓","Philippines","12.42,122.82","PH","",""
"2020-01-20T16:18:49+08:00","CDC","2020-01-20T16:18:49+08:00","2020-04-20T16:18:49+08:00","疾病管制署","法屬玻里尼西亞-登革熱","法屬玻里尼西亞近期疫情下降，去年截至12/29累計報告3,100餘例(1例死亡)，以DENV-2為多(2,400餘例)；DENV-2病例中多為本土病例，逾5成為20歲以下族群。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=m5R2ByOTgummkZVIyHd7sg","國際重要疫情資訊","","登革熱","法屬玻里尼西亞","French Polynesia","-17.566793,149.60083","PF","",""
"2020-01-20T16:09:04+08:00","CDC","2020-01-20T16:09:04+08:00","2020-04-20T16:09:04+08:00","疾病管制署","剛果民主共和國-伊波拉病毒感染","剛果民主共和國近1週新增18例，近3週每週平均增加12例，病例分布以伊圖里省馬巴拉科(Mabalako)35%為多；2018/5/11-2020/1/17累計3,411例(3,292例確診，119例極可能)，其中2,237例死亡，另病例中165例為醫護人員，自2018/8/8起累計268,861人接種實驗性疫苗(rVSV-ZEBOV)。該國疫情已持續20個月，近期每週病例報告數皆低於2019/3-9之疫情高峰，惟無國界醫生組織表示暴力事件增加阻礙疫苗接種工作，疫情仍未獲得控制，WHO於1/16維持評估該國及區域傳播風險為非常高，國際為低。","對當地採取加強防護","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=i2sbNWPF9pmTCJD1BUZ0QQ","國際重要疫情資訊","第二級:警示(Alert)","伊波拉病毒感染","剛果民主共和國","Congo,Democratic Republic of the","-3.07,24.52","CD","",""
"2020-01-17T10:43:35+08:00","CDC","2020-01-17T10:43:35+08:00","2020-04-17T10:43:35+08:00","疾病管制署","日本-新型冠狀病毒肺炎","日本厚生勞動省1/16公布，於1/15確診1例武漢境外移入個案，為居住於神奈川縣之30歲男性，1/3於武漢發病，1/6返回日本並就診，1/10住院，1/15症狀好轉出院。個案未曾造訪華南海鮮市場，惟於武漢有與不明的肺炎患者密切接觸的可能性。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=FkyaM93kWxec1dSw5GYNKg","國際重要疫情資訊","","嚴重特殊傳染性肺炎","日本","Japan","34.30,138.51","JP","",""
"2020-01-17T10:42:19+08:00","CDC","2020-01-17T10:42:19+08:00","2020-04-17T10:42:19+08:00","疾病管制署","日本-梅毒","日本疫情持續，2019年12/23-12/29新增75例，全年累計6,577例，較2018年(6,923例)為低，惟已連續2年超過6,000例，病例分布以東京近1,700例為最多，其次為大阪1,085例；該國前1次疫情超過6,000例為48年前。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=NSkOQaaDwl3x0Y3IeW7uLA","國際重要疫情資訊","","梅毒","日本","Japan","34.30,138.51","JP","",""
"2020-01-17T10:38:43+08:00","CDC","2020-01-17T10:38:43+08:00","2020-04-17T10:38:43+08:00","疾病管制署","印尼-炭疽病","印尼日惹特區古農基都耳縣(Gunungkidul)近期爆發疫情，累計600人可能受到影響，具有疑似症狀之78人中， 27人檢驗結果為陽性，且均有食用死亡之感染牛隻，該國94%行政區皆曾有病例發生，當局呼籲民眾應正確烹煮肉品及畜主應注意牛隻健康狀況。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=iSDE03fd1daKB7adDlLg1Q","國際重要疫情資訊","","炭疽病","印尼","Indonesia","-4.39,122.95","ID","",""
"2020-01-17T10:37:30+08:00","CDC","2020-01-17T10:37:30+08:00","2020-04-17T10:37:30+08:00","疾病管制署","葉門-登革熱","據報導，葉門近期報告52,000餘例疑似病例；192例死亡病例中， 78例未滿16歲，病例分布於荷台達(Hodeidah)、亞丁(Aden)等各省，由於連續暴雨與地區衝突影響乾淨水源之供給，民眾自行儲水導致病媒蚊孳生。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=_7WD_85UNjr2dhh3fKYIdQ","國際重要疫情資訊","","登革熱","葉門","Yemen","15.94,47.52","YE","",""
"2020-01-16T16:19:13+08:00","CDC","2020-01-16T16:19:13+08:00","2020-04-16T16:19:13+08:00","疾病管制署","中國大陸-新型冠狀病毒肺炎","中國大陸武漢市41例確診個案中，有1對夫妻為家庭群聚，案夫為華南海鮮市場從業人員，案妻則無該市場暴露史，不排除有限人傳人，惟持續人傳人風險低。該國亦針對泰國確診個案之密切接觸者進行監測中。另華南海鮮市場部分環境檢體檢出2019-nCoV。","對當地採取加強防護","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=aJ4EBol3AiE_a_1wi69iJQ","國際重要疫情資訊","第二級:警示(Alert)","嚴重特殊傳染性肺炎","中國大陸","China","34.307144,103.974609","CN","",""
"2020-01-16T16:11:34+08:00","CDC","2020-01-16T16:11:34+08:00","2020-04-16T16:11:34+08:00","疾病管制署","美國-廣泛抗藥性白色念珠菌","美國紐約於1/9檢出3例，其對所有常用三類抗真菌藥物出現抗藥性，3名患者皆出現多種併發症，近期無國內外旅遊史，病例皆已死亡；當局表示國內病例總數少，惟治療選擇有限、醫療機構中易於傳播且死亡率高，應多加關注。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=Jk2lmsDGGt4UwJCXJkpGKQ","國際重要疫情資訊","","","美國","USA","38.82,-100.54","US","",""
"2020-01-16T16:10:31+08:00","CDC","2020-01-16T16:10:31+08:00","2020-04-16T16:10:31+08:00","疾病管制署","印度-開薩努森林病","印度中部薩格爾(Sagar) 及西南部蒂爾塔哈爾利(Tirthahalli)自今年1/1-1/14累計7例陽性，其中1例於1/11死亡，另該國當局已對2地區發布警報，並加強疫苗接種。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=fcBWVZr6IwY2r80d0ieojw","國際重要疫情資訊","","","印度","India","22.99,79.80","IN","",""
"2020-01-16T16:09:00+08:00","CDC","2020-01-16T16:09:00+08:00","2020-04-16T16:09:00+08:00","疾病管制署","巴布亞紐幾內亞-麻疹","巴布亞紐幾內亞自2019/12至2020/1/14累計4例確診，其中2例分布於首都摩士比港(Port Moresby)，病例皆無國內外旅遊史；由於疑似病例數增加(截至2019年累計近100例)，當局將加強病例監測。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=UdLeGjrcMkjXOfqNofaltA","國際重要疫情資訊","","麻疹","巴布亞紐幾內亞","Papua New Guinea","-6.75,144.66","PG","",""
"2020-01-15T11:23:23+08:00","CDC","2020-01-15T11:23:23+08:00","2020-04-15T11:23:23+08:00","疾病管制署","美國-諾羅病毒","美國紐約市疫情上升，去年12月報告353例病例，較11月為高，病例主要來自學校、兒童照顧及照護社區之聚集場所。當局呼籲民眾落實預防措施。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=zNGCFSsX8BBEvTNJgFhoBQ","國際重要疫情資訊","","病毒性腸胃炎","美國","USA","38.82,-100.54","US","",""
"2020-01-15T11:19:18+08:00","CDC","2020-01-15T11:19:18+08:00","2020-04-15T11:19:18+08:00","疾病管制署","辛巴威-炭疽病","辛巴威馬龍德拉區(Marondera)近期報告3例重症個案，均於食用因炭疽病死亡之牛隻後發病，當局1/10起針對動物接種疫苗。另該國比基塔區(Bikita)近期亦爆發疫情，累計28例。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=VW0j2CExTVD8dqsfTs9zzA","國際重要疫情資訊","","炭疽病","辛巴威","Zimbabwe","-19.02,29.86","ZW","",""
"2020-01-15T11:18:01+08:00","CDC","2020-01-15T11:18:01+08:00","2020-04-15T11:18:01+08:00","疾病管制署","貝南共和國-細菌性腦膜炎","貝南共和國巴尼夸拉鎮(Banikoara)近期爆發疫情，於1月初達高峰；2019/12/9-2020/1/8累計報告77例，其中13例死亡(CFR：17%)；病原多為Neisseria meningitides serogroup C，其次為serogroup X；逾7成病例為5-14歲族群。WHO表示應加強應變措施、即時偵測與治療以預防死亡、擴大疫苗接種至鄰近地區，以及強化鄰國合作及邊境監測等。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=DtfpycPZewE8kbhO60kRsQ","國際重要疫情資訊","","","貝南共和國","Benin,Republic of","9.66,2.24","BJ","",""
"2020-01-14T15:37:54+08:00","CDC","2020-01-14T15:37:54+08:00","2020-04-14T15:37:54+08:00","疾病管制署","西班牙-流感","西班牙流感發病率上升至54.6例/每10萬人口，主要流行型別為A(H1N1)型，住院治療之重症患者中逾6成為64歲以上老年人；據估計，過去2季已累計逾15,000例死亡，當局表示2019-2020流感季已進入流行期。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=P3sRWnQYzdP7IGZMmkjK6g","國際重要疫情資訊","","流感併發重症","西班牙","Spain","38.61,-3.95","ES","",""
